#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
425,자동 진행 속도를 변경했습니다. [+UNKNOWN],57,32,0,0,False
426,설정한 금액이 하한가 아래로 내려가지 않도록 단가가 조정되었습니다.,57,32,0,0,False
427,파티 정원을 초과하므로 가입할 수 없습니다.,60,8,0,0,False
428,캐릭터를 삭제하려면 고향 서버에서 접속을 종료하십시오.,60,8,0,0,False
429,검색 정보를 불러올 수 없습니다.,60,8,0,0,False
430,잠시 후에 다시 로그인해 주십시오.,60,8,0,0,False
431, 님이 작업을 완료했습니다!,57,33,0,0,False
432,부흥 공동 작업 진척도가 목표 수치에 다다랐습니다. 조속히 작업을 완료하시기 바랍니다.,57,33,1,0,False
433,현재 직업으로는 사용할 수 없습니다.,60,8,0,0,False
434,현재 작업 공정에 맞지 않아 사용할 수 없습니다.,60,8,0,0,False
435,"부흥 공동 작업 보상을 지급하는 중입니다.
창천 거리에서 나가면 보상을 받을 수 없으니, 주의하시기 바랍니다.",57,33,0,0,False
436,카메라 설정을 저장했습니다.,57,17,0,0,False
437,조명 설정을 저장했습니다.,57,17,0,0,False
438,즐겨찾기 목록이 가득 차서 더는 추가할 수 없습니다.,60,8,0,0,False
439,  파괴했습니다.,58,1,0,0,False
440,UNKNOWN 님에게  이동하는 텔레포 초대를 받았습니다.,57,1,0,0,False
441,조건이 충족되지 않아 텔레포 초대를 수락할 수 없습니다.,60,8,0,0,False
442,"텔레포 초대를 수락할 수 없습니다.
텔레포를 이용할 수 있는 상태에서 '텔레포 초대'를 선택하십시오.",57,33,0,0,False
443,"텔레포 초대를 보류했습니다.
텔레포를 이용하려면 '텔레포 초대'를 선택하십시오.",57,33,0,0,False
444,재사용 대기 중에는 변경할 수 없습니다.,60,9,0,0,False
445,재사용 대기 중에는 해제할 수 없습니다.,60,9,0,0,False
446,역할 기술 'UNKNOWN' 습득했습니다.,64,1,0,0,False
447,의 공격  직격! 에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
448,   직격! 에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
449,극대화!  UNKNOWN HP를 UNKNOWN 회복했습니다.,45,1,0,0,False
450,의 공격  극대화 직격! 에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
451,   극대화 직격! 에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
452,,0,0,0,0,False
453,   에게 죽음이 선고되었습니다.,47,1,0,0,False
454,의 공격을  반사했습니다,42,1,0,0,False
455, 공격을 반사했습니다!,42,1,0,0,False
456,보조 단축바는 편집할 수 없습니다.,60,8,0,0,False
457,예기치 못한 오류가 발생하여 명령어를 실행하지 못했습니다.,60,1,0,0,False
458,존재하지 않는 명령어입니다.,60,1,0,0,False
459,GM 권한이 부족하여 명령어를 실행하지 못했습니다.,60,1,0,0,False
460,"소지품에 공간이 부족하여 획득하지 못한
아이템()이 있습니다.",60,9,0,0,False
461,"2개 이상 소지할 수 없어 획득하지 못한
고유 아이템()이 있습니다.",60,9,0,0,False
462,집사를 장터에 등록하지 못했습니다.,60,8,0,0,False
463,집사가 이미 장터에 등록되었습니다.,60,8,0,0,False
464,집사를 장터에서 철수시키지 못했습니다.,60,8,0,0,False
465,집사가 출품 중이므로 장터에서 철수시킬 수 없습니다.,60,8,0,0,False
466,장터에 등록된 집사가 없습니다.,60,8,0,0,False
467,집사 정보를 불러오지 못했습니다.,60,8,0,0,False
468,자기 집사가 출품한 아이템은 구매할 수 없습니다.,60,8,0,0,False
469,표시된 UNKNOWN개의 아이템을 지정된 순서대로 정렬했습니다.,57,32,0,0,False
470,지금은 파티에 초대할 수 없습니다.,60,9,0,0,False
471,지금은 파티에 참가할 수 없습니다.,60,9,0,0,False
472,지금은 파티에서 탈퇴할 수 없습니다.,60,9,0,0,False
473,지금은 파티를 해체할 수 없습니다.,60,9,0,0,False
474,지금은 파티에서 추방할 수 없습니다.,60,9,0,0,False
475,지금은 파티장을 변경할 수 없습니다.,60,9,0,0,False
476,지금은 링크셸에 초대할 수 없습니다.,60,9,0,0,False
477,지금은 링크셸에 참가할 수 없습니다.,60,9,0,0,False
478,지금은 링크셸에서 탈퇴할 수 없습니다.,60,9,0,0,False
479,지금은 링크셸을 해체할 수 없습니다.,60,9,0,0,False
480,지금은 링크셸에서 제외할 수 없습니다.,60,9,0,0,False
481,지금은 링크셸 관리자로 설정할 수 없습니다.,60,9,0,0,False
482,우편을 확인할 수 없습니다.,60,9,0,0,False
483,편지를 발송하지 못했습니다.,60,9,0,0,False
484,"편지 내용에 사용할 수 없는 문자가 포함되어 있어, 편지를 보낼 수 없습니다.",60,9,0,0,False
485,[UNKNOWN] 링크셸을 생성했습니다.,57,33,0,0,False
486,마테리아를 정제하는 중에는 할 수 없습니다.,60,9,0,0,False
487,염색 중에는 할 수 없습니다.,60,9,0,0,False
488,지금은 이 명령어를 사용할 수 없습니다.,60,9,0,0,False
489,더는 추가할 수 없습니다.,60,9,0,0,False
490,장터에 출품하지 못했습니다.,60,8,0,0,False
491,아이템을 출품하려면 집사를 장터에 등록해야 합니다.,60,8,0,0,False
492,출품 설정을 변경하려면 출품을 정지해야 합니다.,60,8,0,0,False
493,출품할 아이템이 없습니다.,60,8,0,0,False
494,장터에 출품할 수 없는 아이템이 포함되어 있습니다.,60,8,0,0,False
495,출품을 정지하지 못했습니다.,60,8,0,0,False
496,출품한 아이템이 없습니다.,60,8,0,0,False
497,장비 투영 중에는 할 수 없습니다.,60,8,0,0,False
498, 장터에 출품을 시작했습니다.,57,1,0,0,False
499, 장터에서 출품이 정지되었습니다.,57,1,0,0,False
500,,0,0,0,0,False
501, UNKNOWN 시전합니다.,43,1,0,0,False
502, UNKNOWN 시전합니다.,43,1,0,0,False
503,  사용합니다.,44,1,0,0,False
504,의 공격  에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
505,의 공격  극대화! 에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
506,의 공격  빗나갔습니다! 에게 적중하지 않았습니다.,42,1,0,0,False
507,의 공격   회피했습니다!,42,1,0,0,False
508,의 공격  의 방패 막기! 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
509,의 공격  의 받아넘기기! 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
510,   에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
511,   극대화! 에게 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
512,    1/4로 저항했습니다! 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
513,    1/2로 저항했습니다! 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
514,    저항했습니다!,42,1,0,0,False
515,    맞히지 못했습니다!,42,1,0,0,False
516,    회피했습니다!,42,1,0,0,False
517,   의 방패 막기! 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
518,   의 받아넘기기! 피해를 UNKNOWN 주었습니다.,41,1,0,0,False
519,    HP를 UNKNOWN 회복했습니다.,45,1,0,0,False
520,   극대화!  HP를 UNKNOWN 회복했습니다.,45,1,0,0,False
521,    MP를 UNKNOWN 회복했습니다.,45,1,0,0,False
522,    TP를 UNKNOWN 회복했습니다.,45,1,0,0,False
523,    HP를 UNKNOWN 흡수했습니다.,45,1,0,0,False
524,    MP를 UNKNOWN 흡수했습니다.,45,1,0,0,False
525,    TP를 UNKNOWN 흡수했습니다.,45,1,0,0,False
526,     효과를 받았습니다.,46,1,0,0,False
527,     효과를 받았습니다.,47,1,0,0,False
528,    시전합니다.,46,1,0,0,False
529,   에게 MP피해를 UNKNOWN 주었습니다.,41,1,0,0,False
530,   에게 TP피해를 UNKNOWN 주었습니다.,41,1,0,0,False
531,   의  효과가 사라졌습니다.,48,1,0,0,False
532,   의  효과가 사라졌습니다.,49,1,0,0,False
533, UNKNOWN 시전했습니다.,43,1,0,0,False
534, UNKNOWN 시전했습니다.,43,1,0,0,False
535,  사용했습니다.,44,1,0,0,False
536,   의 적개심이 상승했습니다.,41,1,0,0,False
537, UNKNOWN 중단했습니다.,43,1,0,0,False
538, UNKNOWN 중단했습니다.,43,1,0,0,False
539,  사용을 중단했습니다.,44,1,0,0,False
540,의 UNKNOWN 중단되었습니다.,43,1,0,0,False
541,의 UNKNOWN 중단되었습니다.,43,1,0,0,False
542,의  사용이 중단되었습니다.,44,1,0,0,False
543,대상이 범위를 벗어나 의 UNKNOWN 시전 중단되었습니다.,43,1,0,0,False
544,대상이 범위를 벗어나 의 UNKNOWN 시전 중단되었습니다.,43,1,0,0,False
545,대상이 범위를 벗어나 의  사용이 중단되었습니다.,44,1,0,0,False
546,대상이 전투불능 상태이므로 의 UNKNOWN 시전 중단되었습니다.,43,1,0,0,False
547,대상이 전투불능 상태이므로 의 UNKNOWN 시전 중단되었습니다.,43,1,0,0,False
548,대상이 전투불능 상태이므로 의  사용이 중단되었습니다.,44,1,0,0,False
549,UNKNOWN체인 성공! 다음 체인까지 UNKNOWN초 남았습니다.,58,1,0,0,False
550,의  효과가 사라졌습니다.,48,1,0,0,False
551,의  효과가 사라졌습니다.,49,1,0,0,False
552,UNKNOWN 습득했습니다.,64,1,0,0,False
553, 특성을 습득했습니다.,64,1,0,0,False
554,능력치 보너스를 UNKNOWN 획득했습니다.,64,33,0,0,False
555, 동료를 불렀습니다. UNKNOWN마리가 전투에 가담합니다!,58,1,0,0,False
556, UNKNOWN초 후 숨이 다합니다…….,58,1,0,0,False
557,  쓰러뜨렸습니다.,58,1,0,0,False
558, 에 의해 쓰러졌습니다.,58,1,0,0,False
559, 쓰러졌습니다.,58,1,0,0,False
560, 부활했습니다.,58,1,0,0,False
561,  직업을 변경했습니다.,57,1,0,0,False
562,대상이 보이지 않아 사용할 수 없습니다.,60,8,0,0,False
563,잘못된 대상입니다.,60,8,0,0,False
564,대상이 전투불능 상태이므로 사용할 수 없습니다.,60,8,0,0,False
565,대상이 너무 멀어 사용할 수 없습니다.,60,256,0,0,False
566,대상이 너무 멀어 사용할 수 없습니다.,60,256,0,0,False
567,HP가 부족하여 사용할 수 없습니다.,60,256,0,0,False
568,MP가 부족하여 사용할 수 없습니다.,60,256,0,0,False
569,TP가 부족하여 사용할 수 없습니다.,60,256,0,0,False
570,GP가 부족하여 사용할 수 없습니다.,60,8,0,0,False
571,CP가 부족하여 사용할 수 없습니다.,60,8,0,0,False
572,발동 조건이 갖춰지지 않아 사용할 수 없습니다.,60,256,0,0,False
573,아직 습득하지 않은 기술입니다.,60,8,0,0,False
574,현재 직업으로는 사용할 수 없습니다.,60,8,0,0,False
575,전투 중에는 사용할 수 없습니다.,60,8,0,0,False
576,이동 중에는 마법을 시전할 수 없습니다.,60,8,0,0,False
577,시전이 중단되었습니다.,43,1,0,0,False
578,시전이 실패했습니다.,43,1,0,0,False
579,지금은 사용할 수 없습니다.,60,256,0,0,False
580,시전 중에는 사용할 수 없습니다.,60,256,0,0,False
581,상태 이상 중에는 사용할 수 없습니다.,60,8,0,0,False
582,아직 사용할 수 없습니다.,60,256,0,0,False
583,아이템이 없습니다.,60,8,0,0,False
584,채집 중에만 사용할 수 있습니다.,60,8,0,0,False
585,채집 중에는 사용할 수 없습니다.,60,8,0,0,False
586,제작 중에만 사용할 수 있습니다.,60,8,0,0,False
587,제작 중에는 사용할 수 없습니다.,60,8,0,0,False
588, 경험치를 0 획득했습니다.,64,1,0,0,False
589,  경험치를 0 획득했습니다.,64,1,0,0,False
590,레벨 업!  레벨 UNKNOWN 되었습니다.,64,1,0,0,False
591,레벨 업!   레벨 UNKNOWN 되었습니다.,64,1,0,0,False
592,이벤트 중에는 사용할 수 없습니다.,60,8,0,0,False
593,이곳에서는 사용할 수 없습니다.,60,8,0,0,False
594,의 공격   무효화했습니다.,42,1,0,0,False
595,    무효화했습니다.,42,1,0,0,False
596,    에 저항했습니다.,42,1,0,0,False
597,대상이 너무 멀어 자동 공격을 실행할 수 없습니다.,60,8,0,0,False
598,대상이 너무 멀어 자동 공격을 실행할 수 없습니다.,60,8,0,0,False
599,대상이 보이지 않아 자동 공격을 실행할 수 없습니다.,60,8,0,0,False
600,   빗나갔습니다!,42,1,0,0,False
601, UNKNOWN HP를 UNKNOWN 회복했습니다.,45,1,0,0,False
602, UNKNOWN MP를 UNKNOWN 회복했습니다.,45,1,0,0,False
603,  효과를 받았습니다.,46,1,0,0,False
604,  효과를 받았습니다.,47,1,0,0,False
605, 부서졌습니다!,57,33,0,0,False
606,대상이 특수한 상태이므로 사용할 수 없습니다.,60,8,0,0,False
607,     무효화했습니다.,42,1,0,0,False
608,이미 가지고 있습니다.,60,8,0,0,False
609,꼬마 친구 '' 부를 수 있게 되었습니다.,64,33,0,0,False
610,탈것 '' 부를 수 있게 되었습니다.,64,33,0,0,False
611,   에게 효과가 없었습니다.,42,1,0,0,False
612,   에게 효과가 없었습니다.,42,1,0,0,False
613,UNKNOWN 실행하지 못했습니다.,60,8,0,0,False
614,대상의 레벨이 너무 높아 아이템을 사용할 수 없습니다.,60,8,0,0,False
615,  파괴했습니다.,58,1,0,0,False
616,,60,8,0,0,False
617, 부서졌습니다.,58,1,0,0,False
618,레벨 UNKNOWN 조율되었습니다.,57,33,0,0,False
619,레벨 조율이 해제되었습니다.,57,33,0,0,False
620,내구도가 100% 미만인 아이템은 수납할 수 없습니다.,60,33,0,0,False
621,이미 같은 아이템이 들어있습니다. 아이템은 한 종류당 1개만 수납할 수 있습니다.,60,33,0,0,False
622,소지품에 공간이 부족하여 아이템을 꺼내지 못했습니다.,60,33,0,0,False
623,1개만 소지할 수 있는 고유 아이템입니다. 이미 소지하고 있어 지금은 꺼낼 수 없습니다.,60,33,0,0,False
624, 추억의 보관함 ''에 수납했습니다.,57,1,0,0,False
625, 꺼냈습니다.,57,1,0,0,False
626,분실했던 ×UNKNOWN 되찾았습니다.,57,1,0,0,False
627,소지품에 공간이 부족하여 아이템을 받을 수 없습니다.,60,33,0,0,False
628,1개만 소지할 수 있는 고유 아이템입니다. 이미 소지하고 있어 지금은 받을 수 없습니다.,60,33,0,0,False
629,장비 중인 아이템은 수납할 수 없습니다.,60,33,0,0,False
630,의 공격   저항했습니다!,42,1,0,0,False
631,   GP를 UNKNOWN 회복했습니다.,45,1,0,0,False
632,현재 직업의 능력치 보너스를 초기화했습니다.,64,1,0,0,False
633,적의 공격을 받아 접속을 종료하지 못했습니다.,60,9,0,0,False
634,소환수가 다른 명령을 실행 중입니다.,60,8,0,0,False
635,소환수가 없으므로 사용할 수 없습니다.,60,8,0,0,False
636,현재 소환수는 사용할 수 없는 기술입니다.,60,256,0,0,False
637,실행 명령을 내릴 수 없는 기술입니다.,60,8,0,0,False
638,소환수가 자유 전투 상태일 때는 명령을 내릴 수 없습니다.,60,8,0,0,False
639,PvP 지역에서는 사용할 수 없습니다.,60,256,0,0,False
640, 귀환했습니다.,57,1,0,0,False
641,이미 내린 명령입니다.,60,8,0,0,False
642,에게  명령했습니다.,58,1,0,0,False
643,이미 습득한 탈것입니다.,60,8,0,0,False
644,이미 캐릭터를 재생성할 수 있는 상태이므로  사용할 수 없습니다.,60,9,0,0,False
645,"이제 캐릭터를 재생성할 수 있습니다. 방어구, 장신구 및 얼굴 소품을 모두 해제한 후 접속을 종료하십시오.",57,33,0,0,False
646, 님이 에 탑승했습니다.,43,1,0,0,False
647,지금은 사용할 수 없습니다.,60,8,0,0,False
648,너무 멀리 있습니다.,60,8,0,0,False
649,조작할 권한이 없습니다.,60,8,0,0,False
650,파괴되어 조작할 수 없습니다.,60,8,0,0,False
651,다른 플레이어가 사용하고 있습니다.,60,8,0,0,False
652,탄약이 없어 사용할 수 없습니다.,60,8,0,0,False
653,내 초코보를 획득하기 전에는 탈것을 불러낼 수 없습니다.,60,8,0,0,False
654,이곳에서는 탑승할 수 없습니다.,60,8,0,0,False
655,이 탈것에서 내리려면 보조 단축바에서 '내리기'를 선택하십시오.,60,8,0,0,False
656,PvP 지역에서만 사용할 수 있습니다.,60,256,0,0,False
657, 0개 획득했습니다.,62,1,0,0,False
658, 보유 한도를 초과하므로 받을 수 없습니다.,60,9,0,0,False
659, PvP 경험치를 0 획득했습니다.,64,1,0,0,False
660,PvP 랭크 업!  님이 PvP 랭크 UNKNOWN 되었습니다.,64,1,0,0,False
661, 버릴 수 없는 아이템입니다.,60,8,0,0,False
662,PvP 랭크가 낮아 장비할 수 없습니다.,60,9,0,0,False
663,결투 시 및 전장에서만 사용할 수 있습니다.,60,8,0,0,False
664,습득한 PvP 기술을 초기화했습니다.,64,1,0,0,False
665,총사령부에 소속되지 않아 불러낼 수 없습니다.,60,8,0,0,False
666,버디 소환을 습득하지 않았습니다.,60,8,0,0,False
667,기술 포인트가 부족합니다.,60,9,0,0,False
668,레벨 조율에 의해 사용이 제한되었습니다.,60,8,0,0,False
669,에게  명령했습니다.,58,1,0,0,False
670, 님이 편지를 받을 수 없는 상태입니다. 첨부한 아이템 및 길은 소지품으로 회수됩니다.,60,9,0,0,False
671, 님이 편지를 받을 수 없는 상태입니다. 첨부한 아이템 및 길을 회수하고 있습니다.,60,9,0,0,False
