key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100249,"주시 가공","내구도를 소비하여 품질을 높입니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50% (콤보 시 100%)
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>콤보 조건<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 경과 관찰",239,246,1837,14,15,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100250,"주시 가공","내구도를 소비하여 품질을 높입니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50% (콤보 시 100%)
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>콤보 조건<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 경과 관찰",239,246,1888,15,16,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100251,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1538,8,9,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100252,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1587,9,10,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100253,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1639,10,11,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100254,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1690,11,12,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100255,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1737,12,13,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100256,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1788,13,14,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100257,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1838,14,15,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100258,"첫 준비","일정 확률로 CP 소비량이 감소하는 상태를 부여합니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>전문 장인<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>전문 장인의 특기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 사용할 수 있습니다.",242,249,1889,15,16,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100259,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1539,8,9,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100260,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1588,9,10,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100261,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1640,10,11,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100262,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1691,11,12,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100263,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1738,12,13,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100264,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1789,13,14,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100265,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1839,14,15,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100266,"전문 장인의 특기: 재생","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 내구도를 25 회복합니다.",242,249,1890,15,16,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100267,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1540,8,9,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100268,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1589,9,10,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100269,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1641,10,11,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100270,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1692,11,12,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100271,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1739,12,13,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100272,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1790,13,14,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100273,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1840,14,15,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100274,"전문 장인의 특기: 고요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 CP를 65 회복합니다.",242,249,1891,15,16,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100275,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1541,8,9,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100276,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1590,9,10,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100277,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1642,10,11,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100278,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1693,11,12,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100279,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1740,12,13,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100280,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1791,13,14,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100281,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1841,14,15,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100282,"전문 장인의 특기: 진가","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>첫 준비<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 효과를 소비하여 <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>정신 집중<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> 중첩 수 +3(최대 11) 효과를 얻습니다.",242,249,1892,15,16,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100283,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100284,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100285,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100286,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100287,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100288,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100289,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100290,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
