key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
47,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"자네, 마침 잘 왔군!
아까 도착한 자재를 좀 지켜주지 않겠나?","고블린족 놈들이 쫓겨난 분풀이로
자재 상자를 모조리 부수려 하는 것 같아.
정말 손해가 이만저만 아니라니까!","부탁을 들어주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","정말 고맙네. 자재 상자는 저쪽에……
앗, 벌써 고블린족 놈들이 몰려왔군!","","애써준 만큼 사례는 할 생각이야.
다시 생각해주면 안 되겠나?",""
48,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"우리 아빠는 이 연못에서 돌아가셨어요.
낚시를 하러 왔다가 알 낳는 아귀한테 잡아먹혀서……
정말 끔찍한 기억이에요.","아귀가 다 없어져 버리면 좋겠어요……!
당신은 모험가잖아요, 그놈들을 다 물리쳐주세요!","부탁을 들어주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","진짜요? 아빠의 원수를 갚아주는 거죠?
나쁜 아귀 놈들을 다 물리쳐주세요!","","겁쟁이! 모험가는 다 용감하다고 하던데, 그렇지도 않네요!",""
49,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"이봐, 거기 당신!
모험가 맞지? 잠깐 나 좀 도와줘!","저기서 날뛰는 저 남자 말이야!
저 녀석은 배에 몰래 타려던 밀항자야.
그런데 잡히고 나서 아니라고 딱 잡아떼지 뭔가.","그래서 추궁했더니 갑자기 저렇게 날뛰는 거야!
다치는 사람이 나오기 전에 서둘러 처리하고 싶으니까
당신도 같이 좀 도와줘!","처리를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","……알았어, 아쉽지만 할 수 없지.
괜한 소리를 해서 미안하군.",""
50,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"땅 정령의 핵은 모아왔나……?","","","","나쁘지 않군. 이런 식으로 더 가지고 와줘…….","","그렇군…….
보상은 일 한 만큼만 줄 거야…… 잘 기억해둬…….",""
51,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"제 짐을 되찾아주셨다구요!?","","","","이건 제 짐이 틀림없습니다!
역시 모험가님이라니까! 다른 짐도 부탁드리겠습니다요!","","음? 그럼 그 손에 들고 있는 물건은 뭡니까……?",""
52,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"땅 정령의 핵을 모으고 있네…….
혹시 가지고 있다면 나한테 넘겨주게나……","","","","","","",""
53,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"도적단한테 빼앗긴 제 짐을 되찾아주십쇼!
놈들 소굴은 저 폐가입니다. 제발 부탁합니다요!","","","","","","",""
54,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"모험가님, 부탁이 있어요.
여기서 발굴한 유물을 오아시스로 옮기려 하니
함께 가면서 호위를 맡아주시겠어요?","이 근처는 아말쟈족이 활개를 치는 곳이죠…….
사막에 들어갔다가 다시는 못 돌아온 자도 많아요.
짐 옮기는 게 그만큼 위험한 일이라는 거예요.","그렇지만 선배는 절 믿고 제게 이 일을 맡겨주셨어요.
그래서 오아시스까지 꼭 무사히 짐을 옮기고 싶어요!","호위를 맡으시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","아, 그렇군요. 모처럼 선배가 맡기신 일이니
제 힘으로 어떻게든 완수할게요!",""
55,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"정말이지, 요즘 젊은 병사들은
하나같이 약해빠져서 못 써먹겠어!
이래서야 어떻게 싸울 수 있겠나!","그런데 자네.
보아하니 꽤 솜씨 있는 모험가 같군?","그러니 우리 신병 녀석들하고 한 판 붙어서
단단히 단련시켜주게나!!","단련을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","도와준다니 정말 고맙군!
괜히 녀석들을 봐줄 필요는 없네.
온몸에 성한 곳이 없을 정도로 사정없이 두들겨주게나!!","","그래, 하는 수 없지.
우리 신병을 상대로는 싸울 맛도 안 날 테니 말이야……",""
56,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"오, 이봐 거기 모험가!
마침 잘 왔네. 부탁 하나만 들어주게!!","싸움이 났는데, 자네가 좀 말려주면 좋겠군.
녀석들을 좀 얌전하게 만들고 싶은데
내 힘으로 바다 사나이 2명을 상대하긴 벅차서 말이야.","인정사정 봐주지 말고 아주 혼쭐을 내서
멍청한 놈들이 정신 좀 차리게 해줘!","정신 차리게 해주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","음…… 그, 그래?
억지로 부탁하려 해서 미안하군.",""
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"윽! 나, 나는 진 게 아니야.
이건…… 그래, 살짝 방심한 것뿐이라고!","저기 저 여자가 힘을 겨뤄보자고 해서
상대해봤더니 생각보다 강하더군!","그래, 당신도 좀 도와줘!
이런 싸움에 비겁이고 나발이고가 어딨어. 안 그래?","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","쳇, 뭐야. 겁이라도 난 모양이지?",""
58,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"현재 우리 흑와단은 데네벨 관문 방어 훈련 중이다!
공격해오는 흑와단 교관을 무찌르면 되는 것이다!
원한다면 자네도 참가해도 되는 것이다!","","","","","","",""
59,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"오, 모험가인가? 마침 잘 왔군!
자네도 우리 약해빠진 신병들을 흠씬 두들겨서
단련시켜주게나!!","","","","","","",""
60,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"이보게 모험가, 나 좀 도와줘!
고생해서 딴 '오렌지 상자'를 빼앗기게 생겼어!
상자에 몰려든 쥐 떼를 싹 없애줘!","","","","","","",""
61,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"정말, 갈라고 때문에 못 살겠다니까요!
이러다간 애써 빻은 밀가루를 시장에 못 내놓겠어요…….","","","","","","",""
62,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"긴다리거미 녀석, 아주 바글바글 모여들었군…….
이대로 눌러앉게 할 수는 없지!","","","","","","",""
63,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"자재를 지켜줘. 자, 어서!
고블린족을 내쫓아주게!","","","","","","",""
64,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"으아아아……!
아귀가 몰려들어서 작은 물고기를 먹어치우고 있어!
우리 집 저녁 반찬인데!!","","","","","","",""
65,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"우리 아빠는 아귀한테 잡아먹혔어요…….
놈들을 전부 물리쳐서 아빠의 원한을 풀어주세요!","","","","","","",""
66,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"으음, 자네한테서 뜨거운 투혼이 느껴지는군.
상당한 실력자 같으니 부탁할 일이 있네!","저 아말쟈군 진영에 새 지휘관이 부임했다고 해서
살짝 정찰하러 와봤는데……
놈들이 벌써 진군 준비를 하고 있지 뭔가!","지원군을 기다리다간 늦을 거야.
나와 함께 적 진영으로 들어가서 물자를 파괴하고
새 지휘관도 물리쳐, 놈들이 진군하지 못하도록 하세!","작전을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","으음, 아직 목숨이 아까운가! 어쩔 수 없지.
내가 홀로 들어가서 용감하게 활약하는 수밖에…….",""
67,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"나한테 말을 걸었다는 건 도와주겠다는 뜻인가요?
나는 이곳 수호자 몸속에 묻혀있는
영혼석을 모으고 있어요.","고대마법 연구에 쓰려고 하는데……
저렇게 크고 단단한 걸 내 힘으로 상대하기는 힘들어서요.","연구를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","멋져요. 전 열심히 일하는 사람이 좋더라고요.","","어머, 사람 참 헷갈리게 하시는군요.
그럼 제가 이 가녀린 팔로 녀석들을 상대하라는 건가요?",""
68,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"골렘의 영혼석이 필요해요.
날 위해서 수호자를 부숴주실래요?","","","","","","",""
69,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"골렘의 영혼석을 손에 넣었군요.
뜸 들이지 말고 어서 주세요!","","","","우후후, 훌륭해요…… 어쩜 이렇게 심장이 차가울까…….
자세히 조사하고 싶은데, 좀 더 모아주실래요?","","심술궂은 분이군요. 그거 가지고 있어 봤자 괜히 짐만 될 거예요!",""
70,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"도와주세요! 먹을 게 필요해요.
이러다간 과로하신 엄마가 쓰러질 거예요……!","진수성찬은 필요 없어요. 선인장 과육이라도 좋으니
배불리 드시게 하고 싶어요……!","소녀를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","고맙습니다……!
선인장 가시는 찔리면 아프니까 조심하세요!","","그렇구나, 안 되는구나…….
알겠어요, 그냥 제가…… 열심히 해볼게요…….",""
71,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"선인장 과육이 필요해요.
그거라도 엄마가 배불리 드시게 하고 싶어요!","","","","","","",""
72,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"앗, 선인장 과육이다!
부탁이에요, 저한테도 나눠주세요……!","","","","고맙습니다!
조금만 더 있으면 좋겠는데요…….","","역시 그렇죠? 생판 모르는 사람한테 어떻게 나눠주겠어요…….",""
73,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"안녕, 거기 당신~♪
나는 한여름 무희 '이미레와'예요.
미레와가 하는 부탁 들어줄래요~?","미레와는 지금부터 숨겨진 폭포로 가서
부잣집 아저씨한테 특별한 춤을
보여드려야 하는데요……","혼자서 가는 건 살짝 불안하니까
아저씨가 있는 데까지
미레와랑 같이 가줘요~ 네?","같이 가주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","아이참 못됐다~
미레와가 그렇게 매력 없어요~?",""
74,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"이 다리는 키키룬족한테 자주 습격을 받아요.
온갖 물자가 다 모이는 곳이니 노릴 만도 하겠죠.","아, 겁주려는 게 아니에요.
그럴 때를 대비해서 우리가 있으니까요.","","","","","",""
75,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"난 여기서 장사를 시작해볼까 하는데
분위기가 좀 뒤숭숭해서 말이야.","비공정 발착장이라는 게 끌리긴 하지만
돈벌이가 될 만한 곳에는
위험한 놈들도 모이기 마련이거든.","키키룬족이 사람을 납치해서 아말쟈족한테 팔려고 한
사건도 있었고 말이야. 이거 원 무서워서…….","","","","",""
76,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"뭐야, 살 게 있으면 옆집으로 가봐.
나는 지금 정신없이 바쁘거든.","다음 비공정이 올 때까지 짐을 안 꾸려놓으면 엄청 손해 볼 거야.
정말 시간이 금이라니까!","","","","","",""
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"대장님은 정말 멋지다냥~
그래서 우리는 대장님을 따르기로 했다냥.","뭐니 뭐니 해도 외모가 아주 멋있다냥~","","","","","",""
78,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"뭐야? 자네도 내 부대에 들어오고 싶나?","미안하지만 자네가 들어올 자리는 없어.
부대에 들어오겠단 아가씨들이 줄을 서서 말이지. 후후후.","하지만 자네가 여기 머무르는 동안은
다른 시민이나 부하들과 마찬가지로 우리 명예를 걸고 지켜주지.
팬은 소중히 여기고 싶거든.","","","","",""
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"흠흠. 흠흠흠…….
대장님이 하는 얘기는 교훈이 된다냥~","무슨 얘기인지는 잘 모르겠지만
어쨌든 멋있다냥~","","","","","",""
80,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"길 너머에 끝없이 펼쳐진 검은장막 숲.
그곳에서 새로운 만남이 나를 기다린다……","……는 느낌이 들어. 근데 마물이 무서워서 말이지.","","","","","",""
81,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"하늘다리에 잘 오셨습니다.
지금은 분위기가 가라앉아 있지만, 비공정이 뜨고 내릴 때는
그럭저럭 활기가 돈답니다.","원래는 지난번 재해로 생긴 균열을 건너기 위해
놓인 다리지만, 유적이 나오고 비공정도 들어서면서
다날란의 새로운 명소가…… 되면 참 좋을 텐데요~","","","","","",""
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"음, 으흠…… 비공정에 타시려는 건가요?
죄송하지만 이 발착장에는
개인 탑승용 비공정이 안 다녀서 말이죠. ","탑승 허가증을 가지고 계신다면
울다하 비공정 승강장 창구로 가주세요!","","","","","",""
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"으~음. 이번 구매 물품은 안전하게…… 꾸준히 팔리는…….","아니, 유행을 한발 앞서가야 하나?
그렇다면 펜이르에서 나온 신작을…… 어떻게든…….","","","","","",""
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"물자도 사람들도 지키지 못했어…….
전부 다 키키룬한테 빼앗기고 말았지.","놈들 소굴은 어딘지 알아.
하지만 우린 방어조차 못 했는데, 이길 수 있을지…….","","","","","",""
85,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"대장님은 사실 엄청 멋진 분이다냥.
지금도 멋지지만…… 훨씬 더 멋지다냥!","오늘은 운이 없어서 실수했지만
다음엔 절~~~대로 안 질 거다냥……!","","","","","",""
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"시민도 물자도 모두 빼앗겼어.
명색이 대장이면서 이리도 한심할 수가…….","하지만 열심히 싸우는 부하들을 위해서라도
어서 화려하게 싸움터로 돌아가야지!
웃음과 긍지를 우리 부대에 전하기 위해서 말이야!","","","","","",""
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"대장님은 자기 자신을 무척 아끼시지만
다른 사람들도 무척 아끼신다냥.","빨리 대장님이 원래대로 돌아와서
신비하게 반짝이는 빛을 뿌려주셨으면 좋겠다냥…….","","","","","",""
88,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"아, 이거 야단났습니다…….
여기 북쪽에 있는 '열두 신 대성당'에서 연회가 열려서
벌꿀주를 배달하러 가야 하는데……","요즘 달콤한 냄새에 끌려 나타난 마물 '각다귀'가
행인을 습격한다고 하지 뭡니까.","당신은 모험가님이시지요?
혹시 괜찮으면 대성당까지 함께 가면서
저를 지켜주시겠습니까?","호위를 맡으시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","그렇군요…….
저 혼자 갈 수밖에 없겠네요…….",""
