#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
130,직선 사격,극대화 발동률이 증가한 상태.,210361,10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,죽음의 화살비 효과 향상,다음에 사용하는 죽음의 화살비를 TP 소비 없이 실행할 수 있는 상태.,212607,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,재빠른 활시위 효과 향상,다음에 사용하는 재빠른 활시위를 TP 소비 없이 실행할 수 있는 상태.,210362,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,질주의 노래,이동 속도가 향상된 상태. 일정 범위 내 파티원에게도 같은 효과가 부여된다. 전투에 들어가면 효과 종료.,210358,0,0,0,26,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
134,질주의 노래,이동 속도가 향상한 상태. 전투에 들어가면 효과 종료.,210357,0,0,0,41,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
135,현인의 담시곡,일정 범위 내 파티원의 MP를 지속적으로 회복시키는 상태. 자신은 적에게 주는 피해량이 떨어지고 지속적으로 MP를 소모한다.,212603,-10,0,0,26,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
136,현인의 담시곡,MP가 서서히 회복되는 상태.,212602,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
137,군신의 찬가,일정 범위 내 파티원의 TP를 지속적으로 회복시키는 상태. 자신은 적에게 주는 피해량이 떨어지고 지속적으로 MP를 소모한다.,212605,-10,0,0,26,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
138,군신의 찬가,TP가 서서히 회복되는 상태.,212604,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
139,마인의 진혼곡,자신의 MP를 지속적으로 소모하여 적에게 주는 피해량을 증가시키는 상태. ,212606,-10,0,0,26,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
140,마인의 진혼곡,받는 피해량이 증가하는 상태.,212608,3,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
141,전장의 노래,직격 발동률이 올라간 상태.,212601,20,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,기절,행동이 불가능한 상태.,215004,0,2,0,0,0,1,2,3,100,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,에어로,바람속성 피해로 HP가 서서히 줄어드는 상태.,210403,5,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
144,에어로라,바람속성 피해로 HP가 서서히 줄어드는 상태.,210409,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
145,성전 태세,마법 공격으로 주는 피해량이 증가하는 상태.,210402,10,0,0,0,0,117,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,프로테스,물리 방어력과 마법 방어력이 올라간 상태.,210405,10,0,0,27,0,117,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,프로테스,물리 방어력과 마법 방어력이 올라간 상태.,210405,10,0,0,27,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,부활,부활 마법을 받은 상태.,210406,180,0,0,100,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,기절,행동이 불가능한 상태.,215004,0,0,0,0,0,1,2,3,100,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,메디카라,지속적으로 HP가 회복되는 상태.,210413,10,0,0,0,0,25,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
151,스톤스킨,받는 피해량이 일부 감소하는 상태.,210401,100,0,0,0,0,1,1,16,30,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,스톤스킨(물리 공격),일정량의 물리 피해를 무효화하는 상태.,215041,100,0,0,0,0,1,1,16,30,0,0,0,12,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
153,스톤스킨(마법 공격),일정량의 마법 피해를 무효화하는 상태.,215042,100,0,0,0,0,1,1,16,30,0,0,0,12,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
154,여신의 가호,MP가 서서히 회복되는 상태.,210408,60,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,케알라 효과 향상,다음에 시전하는 케알라의 소비 MP가 0이 된 상태.,210410,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,케알가 효과 향상,다음에 시전하는 케알가의 소비 MP가 절반으로 줄어든 상태.,210411,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,쾌속의 마법,"자동 공격 주기, 마법 시전 시간 및 재사용 대기 시간이 줄어든 상태.",212627,-15,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,리제네,지속적으로 HP가 회복되는 상태.,212626,10,0,0,0,0,25,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
159,신성한 문장,회복마법 회복량이 증가한 상태.,210407,30,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,견고한 마법,시전 중 피해를 받아도 마법 시전이 취소되지 않는 상태.,210452,0,0,0,0,0,120,1,16,0,0,0,0,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,선더,번개속성 피해로 HP가 서서히 줄어드는 상태.,210457,10,0,0,62,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
162,선더라,번개속성 피해로 HP가 서서히 줄어드는 상태.,210458,10,0,0,62,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
163,선더가,번개속성 피해로 HP가 서서히 줄어드는 상태.,210459,10,0,0,62,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
164,선더 계열 효과 향상,"다음에 시전하는 선더 계열 마법의 시전 시간과 소비 MP가 0이 되고, 지속 피해 총 위력만큼 즉시 피해가 추가되는 상태.",210461,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,파이가 효과 향상,다음에 시전하는 파이가의 시전 시간과 소비 MP가 0이 된 상태.,210460,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
166,사기고양책 효과 향상,다음에 시전하는 사기고양책의 소비 MP가 0이 된 상태.,212804,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,신속한 마법,다음에 사용하는 마법을 시전 시간 없이 실행할 수 있는 상태.,210454,0,0,0,0,0,120,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,마배리어,일정량의 피해를 무효화하는 상태.,210456,100,0,0,0,0,1,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,마법 장벽,일정량의 피해를 무효화하는 상태.,212651,100,0,0,0,0,1,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,구원,마법 공격으로 받는 피해량이 감소하는 상태.,210451,-10,0,0,0,0,116,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,구원 불가,새로 '구원' 효과를 부여받을 수 없는 상태.,212652,0,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172,허약,자신이 받는 회복마법의 HP 회복 효과가 떨어진 상태.,215531,-50,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,천상의 화염,"영혼이 별빛 극성에 치우친 상태.
불속성 마법의 위력이 상승하는 대신 소비 MP가 증가하며
얼음속성 마법의 위력이 떨어지는 대신 소비 MP가 감소한다.
MP가 자동으로 회복되지 않는다.",210463,0,11,0,42,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
174,천상의 화염 2,"영혼이 별빛 극성에 치우친 상태.
불속성 마법의 위력이 상승하는 대신 소비 MP가 증가하며
얼음속성 마법의 위력이 떨어지는 대신 소비 MP가 감소한다.
MP가 자동으로 회복되지 않는다.",210464,0,12,0,42,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
175,천상의 화염 3,"영혼이 별빛 극성에 치우친 상태.
불속성 마법의 위력이 상승하는 대신 소비 MP가 증가하며
얼음속성 마법의 위력이 떨어지는 대신 소비 MP가 감소한다.
MP가 자동으로 회복되지 않는다.",210465,0,13,0,42,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
176,저승의 냉기,"영혼이 그림자 극성에 치우친 상태.
불속성 마법의 위력이 떨어지며 소비 MP가 감소한다.
MP 회복 속도가 상승한다.",210466,0,14,0,42,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
177,저승의 냉기 2,"영혼이 그림자 극성에 치우친 상태.
불속성 마법의 위력이 떨어지며 소비 MP가 감소한다.
MP 회복 속도가 상승한다.",210467,0,15,0,42,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
178,저승의 냉기 3,"영혼이 그림자 극성에 치우친 상태.
불속성 마법의 위력이 떨어지며 소비 MP가 감소한다.
MP 회복 속도가 상승한다.",210468,0,16,0,42,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
179,바이오,HP가 서서히 줄어드는 상태.,210504,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
180,미아즈마,HP가 서서히 줄어드는 상태.,210506,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
181,질병,이동 속도 및 회복마법으로 받는 HP 회복 효과가 떨어진 상태.,215014,-20,0,0,0,0,1,2,17,100,0,1,0,4,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
182,바이러스,힘과 민첩성이 떨어진 상태.,210510,-20,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
183,정신 바이러스,지능과 정신력이 감소한 상태.,210511,-20,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
184,독려,지속적으로 HP가 회복되는 상태.,210508,5,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,눈에는 눈,물리 공격을 받으면 일정 확률로 공격자에게 주는 피해량 감소 효과를 부여하는 상태.,213918,152,0,0,0,0,117,1,16,30,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,눈에는 눈,적에게 주는 피해량이 감소하는 상태.,213919,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
187,각성,적에게 주는 피해량과 회복마법 위력이 올라간 상태.,210509,20,0,0,0,0,1,1,16,30,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,미아즈라,HP가 서서히 줄어드는 상태.,210507,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
189,바이오라,HP가 서서히 줄어드는 상태.,210505,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
190,섀도우 플레어,무속성 지속 피해 영역을 발생시킨 상태.,210514,30,0,0,0,0,1,1,16,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
191,독기,회복마법으로 받는 HP 회복 효과가 떨어진 상태.,215531,-50,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
192,자극,물리 공격력과 마법 공격력이 올라간 상태.,212679,10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,둔화,"자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 늘어난 상태.",215009,5,0,0,5,0,1,2,13,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
194,방패의 벽,받는 피해량이 감소하는 상태.,216306,-10,0,0,112,0,113,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,강철 방어,받는 피해량이 감소하는 상태.,216306,-20,0,0,112,0,113,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,철벽 요새,받는 피해량이 감소하는 상태.,216306,-50,0,0,112,0,20,1,16,0,0,0,0,41,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197,화염 보호막,불속성 반격 피해를 주는 상태.,215508,100,0,0,19,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198,얼음 보호막,얼음속성 반격 피해를 주는 상태. 때로 둔화 효과가 추가된다.,215501,100,0,0,19,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
