#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000256,선인장 과육,선인장 과육,선인장 과육,0,0,0,1,0,0,False,0,23001,0,99,1,0,0,0
2000257,골렘의 영혼석,골렘의 영혼석,골렘의 영혼석,0,0,0,1,0,0,False,0,21202,0,99,1,0,0,0
2000258,해적의 약탈품,해적의 약탈품,해적의 약탈품,0,0,0,1,0,0,False,0,23001,0,99,1,0,0,0
2000259,피로 쓴 쪽지,피로 쓴 쪽지,피로 쓴 쪽지,0,0,0,1,0,0,False,0,26151,1,99,1,0,0,0
2000260,작은 열쇠,작은 열쇠,작은 열쇠,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000261,백합 열쇠,백합 열쇠,백합 열쇠,0,0,0,1,0,0,False,0,25902,1,99,1,0,0,0
2000262,붉은장미 열쇠,붉은장미 열쇠,붉은장미 열쇠,0,0,0,1,0,0,False,0,25903,1,99,1,0,0,0
2000263,겨우살이 열쇠,겨우살이 열쇠,겨우살이 열쇠,0,0,0,1,0,0,False,0,25903,1,99,1,0,0,0
2000264,패랭이꽃 열쇠,패랭이꽃 열쇠,패랭이꽃 열쇠,0,0,0,1,0,0,False,0,25903,1,99,1,0,0,0
2000265,조사 지역의 단풍나무 원목,조사 지역의 단풍나무 원목,조사 지역의 단풍나무 원목,0,0,0,1,0,0,False,0,22408,0,99,1,0,0,0
2000266,조사 지역의 단풍나무 가지,조사 지역의 단풍나무 가지,조사 지역의 단풍나무 가지,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000267,나무정령의 도토리,나무정령의 도토리,나무정령의 도토리,0,0,0,1,0,0,False,0,25304,0,99,1,0,0,0
2000268,어린 물푸레나무,어린 물푸레나무,어린 물푸레나무,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000269,어린 물푸레나무 가지,어린 물푸레나무 가지,어린 물푸레나무 가지,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000270,동쪽 기슭의 겨우살이,동쪽 기슭의 겨우살이,동쪽 기슭의 겨우살이,0,0,0,1,0,0,False,0,25001,0,99,1,0,0,0
2000271,모닥불용 장작,모닥불용 장작,모닥불용 장작,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000272,모닥불용 나무껍질,모닥불용 나무껍질,모닥불용 나무껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000273,불순물 없는 유액,불순물 없는 유액,불순물 없는 유액,0,0,0,1,0,0,False,0,22643,0,99,1,0,0,0
2000274,불순물 섞인 유액,불순물 섞인 유액,불순물 섞인 유액,0,0,0,1,0,0,False,0,22643,0,99,1,0,0,0
2000275,벌채지의 물푸레나무 원목,벌채지의 물푸레나무 원목,벌채지의 물푸레나무 원목,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000276,벌채지의 물푸레나무 가지,벌채지의 물푸레나무 가지,벌채지의 물푸레나무 가지,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000277,질 좋은 물푸레나무 원목,질 좋은 물푸레나무 원목,질 좋은 물푸레나무 원목,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000278,하늘기둥나무 뿌리,하늘기둥나무 뿌리,하늘기둥나무 뿌리,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000279,하늘기둥나무 껍질,하늘기둥나무 껍질,하늘기둥나무 껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000280,하늘기둥나무의 튼튼한 뿌리,하늘기둥나무의 튼튼한 뿌리,하늘기둥나무의 튼튼한 뿌리,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000281,오츄의 씨앗,오츄의 씨앗,오츄의 씨앗,0,0,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000282,코츄의 마른잎,코츄의 마른잎,코츄의 마른잎,0,0,0,1,0,0,False,0,21662,0,99,1,0,0,0
2000283,포자가 들러붙은 나무껍질,포자가 들러붙은 나무껍질,포자가 들러붙은 나무껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000284,벌레 먹은 나무껍질,벌레 먹은 나무껍질,벌레 먹은 나무껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000285,큼지막한 밤,큼지막한 밤,큼지막한 밤,0,0,0,1,0,0,False,0,25302,0,99,1,0,0,0
2000286,벌레 먹은 밤,벌레 먹은 밤,벌레 먹은 밤,0,0,0,1,0,0,False,0,25302,0,99,1,0,0,0
2000287,황금 밤,황금 밤,황금 밤,0,0,0,1,0,0,False,0,25302,0,99,1,0,0,0
2000288,서쪽 기슭의 겨우살이,서쪽 기슭의 겨우살이,서쪽 기슭의 겨우살이,0,0,0,1,0,0,False,0,25001,0,99,1,0,0,0
2000289,울타리에 쓰기 좋은 물푸레나무 원목,울타리에 쓰기 좋은 물푸레나무 원목,울타리에 쓰기 좋은 물푸레나무 원목,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000290,너무 홀쭉한 물푸레나무 원목,너무 홀쭉한 물푸레나무 원목,너무 홀쭉한 물푸레나무 원목,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000291,넝쿨장미 씨앗,넝쿨장미 씨앗,넝쿨장미 씨앗,0,0,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000292,넝쿨장미의 마른 잎,넝쿨장미의 마른 잎,넝쿨장미의 마른 잎,0,0,0,1,0,0,False,0,25201,0,99,1,0,0,0
2000293,싹튼 넝쿨장미 씨앗,싹튼 넝쿨장미 씨앗,싹튼 넝쿨장미 씨앗,0,0,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000294,쓰레기터풀,쓰레기터풀,쓰레기터풀,0,0,0,1,0,0,False,0,25008,0,99,1,0,0,0
2000295,치자풀,치자풀,치자풀,0,0,0,1,0,0,False,0,25008,0,99,1,0,0,0
2000296,진한 단풍나무 수액,진한 단풍나무 수액,진한 단풍나무 수액,0,0,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000297,불순물 섞인 단풍나무 수액,불순물 섞인 단풍나무 수액,불순물 섞인 단풍나무 수액,0,0,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000298,표식이 새겨진 나무껍질,표식이 새겨진 나무껍질,표식이 새겨진 나무껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000299,연둣빛 이끼,연둣빛 이끼,연둣빛 이끼,0,0,0,1,0,0,False,0,22649,0,99,1,0,0,0
2000300,큰가시나무 꿀,큰가시나무 꿀,큰가시나무 꿀,0,0,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000301,큰가시나무 가시,큰가시나무 가시,큰가시나무 가시,0,0,0,1,0,0,False,0,22304,0,99,1,0,0,0
2000302,말린 문투이 콩,말린 문투이 콩,말린 문투이 콩,0,0,0,1,0,0,False,0,25353,0,99,1,0,0,0
2000303,티놀카 붓꽃,티놀카 붓꽃,티놀카 붓꽃,0,0,0,1,0,0,False,0,21651,0,99,1,0,0,0
2000304,드러난 나무뿌리,드러난 나무뿌리,드러난 나무뿌리,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000305,말라 비틀어진 뿌리,말라 비틀어진 뿌리,말라 비틀어진 뿌리,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000306,튼튼한 나무뿌리,튼튼한 나무뿌리,튼튼한 나무뿌리,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000307,질 좋은 갈라고 박하,질 좋은 갈라고 박하,질 좋은 갈라고 박하,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000308,갉아 먹힌 갈라고 박하,갉아 먹힌 갈라고 박하,갉아 먹힌 갈라고 박하,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000309,겔모라 시대의 동전,겔모라 시대의 동전,겔모라 시대의 동전,0,0,0,1,0,0,False,0,25916,0,99,1,0,0,0
2000310,녹슨 쇠붙이,녹슨 쇠붙이,녹슨 쇠붙이,0,0,0,1,0,0,False,0,20817,0,99,1,0,0,0
2000311,너무 길게 자란 가지,너무 길게 자란 가지,너무 길게 자란 가지,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000312,낙엽,낙엽,낙엽,0,0,0,1,0,0,False,0,25217,0,99,1,0,0,0
2000313,붉은가시 열매,붉은가시 열매,붉은가시 열매,0,0,0,1,0,0,False,0,25023,0,99,1,0,0,0
2000314,붉은가시 잎,붉은가시 잎,붉은가시 잎,0,0,0,1,0,0,False,0,25213,0,99,1,0,0,0
2000315,검은장막 사과,검은장막 사과,검은장막 사과,0,0,0,1,0,0,False,0,25308,0,99,1,0,0,0
2000316,송충이,송충이,송충이,0,0,0,1,0,0,False,0,27004,0,99,1,0,0,0
2000317,의문의 버섯,의문의 버섯,의문의 버섯,0,0,0,1,0,0,False,0,25407,0,99,1,0,0,0
2000318,포자 묻은 나무못,포자 묻은 나무못,포자 묻은 나무못,0,0,0,1,0,0,False,0,22305,0,99,1,0,0,0
2000319,연습용 장창,,연습용 장창,0,0,0,1,0,0,False,0,31816,0,99,1,0,0,0
2000320,거름 포대,,거름 포대,0,0,0,1,0,0,False,0,25356,0,99,1,0,0,0
2000321,독거미전갈 알,,독거미전갈 알,0,0,0,1,0,0,False,0,25252,0,99,1,0,0,0
2000322,흰갓버섯,,흰갓버섯,0,0,0,1,0,0,False,0,25402,0,99,1,0,0,0
2000323,쇠덫,,쇠덫,0,0,0,1,0,0,False,0,27241,0,99,1,0,0,0
2000324,진정의 정화수,,진정의 정화수,0,0,0,1,0,0,False,0,22606,1,99,1,1,0,0
2000325,영양 다릿살,,영양 다릿살,0,0,0,1,0,0,False,0,25153,0,99,1,0,0,0
2000326,요마 전집 '썩은 내를 풍기는 자' 페이지,,요마 전집 '썩은 내를 풍기는 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2000327,비장의 벌꿀주,,비장의 벌꿀주,0,0,0,1,0,0,False,0,25057,0,99,1,0,0,0
2000328,요마 전집 '마안을 빛내는 자' 페이지,,요마 전집 '마안을 빛내는 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2000329,요마 전집 '부정한 자' 페이지,,요마 전집 '부정한 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2000330,금강거북 알,,금강거북 알,0,0,0,1,0,0,False,0,25252,0,99,1,0,0,0
2000331,밀렵당한 짐승 가죽,,밀렵당한 짐승 가죽,0,0,0,1,0,0,False,0,22015,0,99,1,0,0,0
2000332,물 정령의 핵,,물 정령의 핵,0,0,0,1,0,0,False,0,22606,1,99,1,3,0,0
2000333,커다란 꽃가루 덩어리,,커다란 꽃가루 덩어리,0,0,0,1,0,0,False,0,25007,1,99,1,3,0,0
2000334,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000335,대머리수리 가슴살,,대머리수리 가슴살,0,0,0,1,0,0,False,0,25158,0,99,1,0,0,0
2000336,아귀회,,아귀회,0,0,0,1,0,0,False,0,29002,0,99,1,0,0,0
2000337,더러운 일기장,,더러운 일기장,0,0,0,1,0,0,False,0,26002,1,1,1,3,0,0
2000338,앞돛대 탑으로 보내는 짐,앞돛대 탑으로 보내는 짐,앞돛대 탑으로 보내는 짐,0,0,0,1,0,0,False,65934,21005,1,1,1,3,0,0
2000339,데네벨 관문으로 보내는 짐,데네벨 관문으로 보내는 짐,데네벨 관문으로 보내는 짐,0,0,0,1,0,0,False,65934,23001,1,1,1,3,0,0
2000340,물 정령의 핵,물 정령의 핵,물 정령의 핵,0,0,0,1,0,0,False,65936,22606,1,3,1,3,0,0
2000341,썩은 쥐고기,썩은 쥐고기,썩은 쥐고기,0,0,0,1,0,0,False,65937,24353,1,1,1,3,0,0
2000342,풍년옥수수 모종,풍년옥수수 모종,풍년옥수수 모종,0,0,0,1,0,0,False,65938,25004,1,1,1,3,0,0
2000343,철제 화로,철제 화로,철제 화로,0,0,0,1,0,0,False,65939,21003,1,1,1,3,0,0
2000344,봄의 작은손가락,봄의 작은손가락,봄의 작은손가락,0,0,0,1,0,0,False,65939,22623,1,1,1,3,0,0
2000345,유산이 든 상자,유산이 든 상자,유산이 든 상자,0,0,0,1,0,0,False,65940,21002,1,1,1,3,0,0
2000346,도도 유정란,도도 유정란,도도 유정란,0,0,0,1,0,0,False,65941,25251,1,3,1,3,0,0
2000347,검고 축축한 흙,검고 축축한 흙,검고 축축한 흙,0,0,0,1,0,0,False,66003,21466,1,3,1,3,0,0
2000348,도둑맞은 농기구,도둑맞은 농기구,도둑맞은 농기구,0,0,0,1,0,0,False,66004,21002,1,3,1,3,0,0
2000349,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000350,개척자의 삽,개척자의 삽,개척자의 삽,0,0,0,1,0,0,False,66007,21003,1,3,1,3,0,0
2000351,잘 익은 라노시아 오렌지,잘 익은 라노시아 오렌지,잘 익은 라노시아 오렌지,0,0,0,1,0,0,False,66008,25312,1,3,1,3,0,0
2000352,파파포노의 짐,파파포노의 짐,파파포노의 짐,0,0,0,1,0,0,False,0,41002,1,1,1,3,0,0
2000353,파파포노의 짐,파파포노의 짐,파파포노의 짐,0,0,0,1,0,0,False,0,44036,1,1,1,3,0,0
2000354,키키푸에게 보내는 편지,키키푸에게 보내는 편지,키키푸에게 보내는 편지,0,0,0,1,0,0,False,65760,25918,1,1,1,3,0,0
2000355,망치부리의 꼬리 깃털,망치부리의 꼬리 깃털,망치부리의 꼬리 깃털,0,0,0,1,0,0,False,65760,21906,1,5,1,3,0,0
2000356,오렌지가 든 자루,오렌지가 든 자루,오렌지가 든 자루,0,0,0,1,0,0,False,66002,25919,1,1,1,3,0,0
2000357,동전이 든 자루,동전이 든 자루,동전이 든 자루,0,0,0,1,0,0,False,66002,25919,1,1,1,3,0,0
2000358,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000359,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000360,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000361,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000362,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000363,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000364,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000365,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000366,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000367,말벌의 독침,말벌의 독침,말벌의 독침,0,0,0,1,0,0,False,66098,22305,1,6,1,3,0,0
2000368,다다넨이 보낸 독촉장,다다넨이 보낸 독촉장,다다넨이 보낸 독촉장,0,0,0,1,0,0,False,65864,25906,1,1,1,3,0,0
2000369,나나샤 공작석 원석,나나샤 공작석 원석,나나샤 공작석 원석,0,0,0,1,0,0,False,66039,20004,1,3,1,3,0,0
2000370,예리한 곡괭이,예리한 곡괭이,예리한 곡괭이,0,0,0,1,0,0,False,66040,38005,1,1,1,3,0,0
2000371,낡은 장도리,낡은 장도리,낡은 장도리,0,0,0,1,0,0,False,66040,35052,1,1,1,3,0,0
2000372,무거운 망치,무거운 망치,무거운 망치,0,0,0,1,0,0,False,66040,38051,1,1,1,3,0,0
2000373,쇠덫,쇠덫,쇠덫,0,0,0,1,0,0,False,65873,21003,1,4,1,3,0,0
2000374,독뿔도마뱀의 마안,독뿔도마뱀의 마안,독뿔도마뱀의 마안,0,0,0,1,0,0,False,65875,21280,1,4,1,3,0,0
2000375,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000376,들개 피,들개 피,들개 피,0,0,0,1,0,0,False,65877,20641,1,4,1,3,0,0
2000377,레오프릭에게 보내는 편지,레오프릭에게 보내는 편지,레오프릭에게 보내는 편지,0,0,0,1,0,0,False,65866,25918,1,1,1,3,0,0
2000378,나나샤 공작석 원석,나나샤 공작석 원석,나나샤 공작석 원석,0,0,0,1,0,0,False,66109,20004,1,3,1,3,0,0
2000379,두꺼비 독액,약의 재료로 쓰이는 독두꺼비 독액,두꺼비 독액,0,0,0,1,0,0,False,66066,20682,1,2,1,3,0,0
2000380,베링게어에게 보내는 편지,베링게어에게 보내는 편지,베링게어에게 보내는 편지,0,0,0,1,0,0,False,66067,26151,1,1,1,3,0,0
2000381,오래된 단검,오래된 단검,오래된 단검,0,0,0,1,0,0,False,65868,30362,1,1,1,3,0,0
2000382,독수리 다릿살,독수리 다릿살,독수리 다릿살,0,0,0,1,0,0,False,65871,25154,1,2,1,3,0,0
2000383,딱딱지게 다리,딱딱지게를 잡으면 얻을 수 있는 식재료,딱딱지게 다리,0,0,0,1,0,0,False,65871,29201,1,2,1,3,0,0
2000384,돛배조개 회,돛배조개를 잡으면 얻을 수 있는 신선한 횟감,돛배조개 회,0,0,0,1,0,0,False,65871,25156,1,2,1,3,0,0
2000385,마멋의 신선한 피,마멋의 신선한 피,마멋의 신선한 피,0,0,0,1,0,0,False,66108,22601,1,5,1,3,0,0
2000386,모모디가 준 소개장,모모디가 준 소개장,모모디가 준 소개장,0,0,0,1,0,0,False,66104,25906,1,1,1,3,0,0
2000387,모모디가 준 소개장,모모디가 준 소개장,모모디가 준 소개장,0,0,0,1,0,0,False,66105,25906,1,1,1,3,0,0
2000388,모모디가 준 소개장,모모디가 준 소개장,모모디가 준 소개장,0,0,0,1,0,0,False,66106,25906,1,1,1,3,0,0
2000389,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000390,수상한 전단,수상한 전단,수상한 전단,0,0,0,1,0,0,False,66158,25906,1,1,1,3,0,0
2000391,하얗게 빛나는 돌,하얗게 빛나는 돌,하얗게 빛나는 돌,0,0,0,1,0,0,False,66165,21251,1,1,1,3,0,0
2000392,알디크 라벤더,알디크 라벤더,알디크 라벤더,0,0,0,1,0,0,False,66166,25002,1,3,1,3,0,0
2000393,구인 광고지,구인 광고지,구인 광고지,0,0,0,1,0,0,False,66168,25906,1,5,1,3,0,0
2000394,하얗게 빛나는 돌,하얗게 빛나는 돌,하얗게 빛나는 돌,0,0,0,1,0,0,False,66170,21213,1,5,1,3,0,0
2000395,탁한 샘물,탁한 샘물,탁한 샘물,0,0,0,1,0,0,False,66173,25055,1,1,1,3,0,0
2000396,오윈에게 보내는 편지,오윈에게 보내는 편지,오윈에게 보내는 편지,0,0,0,1,0,0,False,66164,25918,1,1,1,3,0,0
2000397,태양신에게 바칠 공물,태양신에게 바칠 공물,태양신에게 바칠 공물,0,0,0,1,0,0,False,0,25919,1,1,1,3,0,0
2000398,오윈에게 보내는 편지,오윈에게 보내는 편지,오윈에게 보내는 편지,0,0,0,1,0,0,False,66087,25918,1,1,1,3,0,0
2000399,끔찍한 시체,끔찍한 시체,끔찍한 시체,0,0,0,1,0,0,False,66154,26024,1,3,1,3,0,0
2000400,니메이아 백합 꽃다발,니메이아 백합 꽃다발,니메이아 백합 꽃다발,0,0,0,1,0,0,False,66163,22627,1,5,1,3,0,0
2000401,전갈무늬 반지,,전갈무늬 반지,0,0,0,1,0,0,False,0,54434,1,1,1,3,0,0
2000402,특제 포션,,특제 포션,0,0,0,1,0,0,False,65799,20601,1,1,1,3,0,0
2000403,전갈무늬 반지,,전갈무늬 반지,0,0,0,1,0,0,False,65799,54434,1,1,1,3,0,0
2000404,독약 거래 명세서,,독약 거래 명세서,0,0,0,1,0,0,False,65801,25918,1,1,1,3,0,0
2000405,자단나무 상자,자단나무 상자,자단나무 상자,0,0,0,1,0,0,False,66177,21002,1,1,1,3,0,0
2000406,오래된 공물,오래된 공물,오래된 공물,0,0,0,1,0,0,False,66178,21003,1,6,1,3,0,0
2000407,독한 말벌주,독한 말벌주,독한 말벌주,0,0,0,1,0,0,False,66173,20662,1,3,1,3,0,0
2000408,독두꺼비 다릿살,독두꺼비 다릿살,독두꺼비 다릿살,0,0,0,1,0,0,False,66094,25155,1,5,1,3,0,0
2000409,나무인형,나무인형,나무인형,0,0,0,1,0,0,False,66102,27281,1,4,1,3,0,0
2000410,지평선 관문에 보내는 소포,지평선 관문에 보내는 소포,지평선 관문에 보내는 소포,0,0,0,1,0,0,False,65926,21003,1,1,1,3,0,0
2000411,랄거 담즙,,랄거 담즙,0,0,0,1,0,0,False,65801,20662,1,1,1,3,0,0
2000412,구인 광고지,구인 광고지,구인 광고지,0,0,0,1,0,0,False,66168,25906,1,5,1,3,0,0
2000413,차압 딱지,차압 딱지,차압 딱지,0,0,0,1,0,0,False,65766,25906,1,4,1,3,0,0
2000414,말라 비틀어진 생선,말라 비틀어진 생선,말라 비틀어진 생선,0,0,0,1,0,0,False,65883,25919,1,1,1,3,0,0
2000415,대머리수리 가슴살,대머리수리 가슴살,대머리수리 가슴살,0,0,0,1,0,0,False,65883,25151,1,1,1,3,0,0
2000416,에테르 수송 상자,에테르 수송 상자,에테르 수송 상자,0,0,0,1,0,0,False,65884,21003,1,1,1,3,0,0
2000417,아말쟈의 생피,아말쟈의 생피,아말쟈의 생피,0,0,0,1,0,0,False,65884,22601,1,2,1,3,0,0
2000418,에테르 수송 상자,에테르 수송 상자,에테르 수송 상자,0,0,0,1,0,0,False,65885,21003,1,1,1,3,0,0
2000419,아말쟈의 생피,아말쟈의 생피,아말쟈의 생피,0,0,0,1,0,0,False,65885,22601,1,2,1,3,0,0
2000420,피에 젖은 홀,피에 젖은 홀,피에 젖은 홀,0,0,0,1,0,0,False,65887,32806,1,1,1,3,0,0
2000421,찢어진 고서,찢어진 고서,찢어진 고서,0,0,0,1,0,0,False,65887,26002,1,1,1,3,0,0
2000422,모르모에 관한 논문,모르모에 관한 논문,모르모에 관한 논문,0,0,0,1,0,0,False,65888,26002,1,3,1,3,0,0
2000423,오래된 동전,오래된 동전,오래된 동전,0,0,0,1,0,0,False,66090,25917,1,5,1,3,0,0
2000424,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000425,모르모에 관한 논문,모르모에 관한 논문,모르모에 관한 논문,0,0,0,1,0,0,False,65888,26002,1,3,1,3,0,0
2000426,코코부시를 찾는 전단지,코코부시를 찾는 전단지,코코부시를 찾는 전단지,0,0,0,1,0,0,False,65889,25906,1,3,1,3,0,0
2000427,개울두꺼비의 간,개울두꺼비의 간,개울두꺼비의 간,0,0,0,1,0,0,False,66011,22603,1,3,1,3,0,0
2000428,양털이 든 자루,양털이 든 자루,양털이 든 자루,0,0,0,1,0,0,False,66012,22610,1,1,1,3,0,0
2000429,밀가루 포대,밀가루 포대,밀가루 포대,0,0,0,1,0,0,False,66013,25351,1,4,1,3,0,0
2000430,옷가지가 든 보자기,옷가지가 든 보자기,옷가지가 든 보자기,0,0,0,1,0,0,False,66014,21003,1,3,1,3,0,0
2000431,옷가지가 든 보자기,옷가지가 든 보자기,옷가지가 든 보자기,0,0,0,1,0,0,False,0,21005,1,1,1,3,0,0
2000432,옷가지가 든 보자기,옷가지가 든 보자기,옷가지가 든 보자기,0,0,0,1,0,0,False,0,23001,1,1,1,3,0,0
2000433,피에 젖은 팔찌,피에 젖은 팔찌,피에 젖은 팔찌,0,0,0,1,0,0,False,65887,55601,1,1,1,3,0,0
2000434,고기가 든 상자,고기가 든 상자,고기가 든 상자,0,0,0,1,0,0,False,66015,21003,1,1,1,3,0,0
2000435,커다란 포대,커다란 포대,커다란 포대,0,0,0,1,0,0,False,66016,21610,1,3,1,3,0,0
2000436,도도가 들어있는 포대,도도가 들어있는 포대,도도가 들어있는 포대,0,0,0,1,0,0,False,66016,25919,1,3,1,3,0,0
2000437,이 박멸용 솔,이 박멸용 솔,이 박멸용 솔,0,0,0,1,0,0,False,66017,25919,1,3,1,3,0,0
2000438,반투명한 점액,반투명한 점액,반투명한 점액,0,0,0,1,0,0,False,66019,25105,1,1,1,3,0,0
2000439,녹색 체액,녹색 체액,녹색 체액,0,0,0,1,0,0,False,66019,25054,1,3,1,3,0,0
2000440,고순도 땅 크리스탈,고순도 땅 크리스탈,고순도 땅 크리스탈,0,0,0,1,0,0,False,66021,20012,1,3,1,3,0,0
2000441,작은 열쇠,작은 열쇠,작은 열쇠,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000442,6온즈 폭약,6온즈 폭약,6온즈 폭약,0,0,0,1,0,0,False,0,21001,1,99,1,0,0,0
2000443,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000444,가로등용 기름,가로등용 기름,가로등용 기름,0,0,0,1,0,0,False,65656,25055,1,7,1,3,0,0
2000445,멜위브 제독에게 보내는 친서,멜위브 제독에게 보내는 친서,멜위브 제독에게 보내는 친서,0,0,0,1,0,0,False,66064,25918,1,1,1,3,0,0
2000446,환술황 카느 에에게 보내는 친서,환술황 카느 에에게 보내는 친서,환술황 카느 에에게 보내는 친서,0,0,0,1,0,0,False,66064,25918,1,1,1,3,0,0
2000447,이상한 향초,이상한 향초,이상한 향초,0,0,0,1,0,0,False,65647,25002,1,6,1,0,0,0
2000448,스위트닉스가 쓴 편지,스위트닉스가 쓴 편지,스위트닉스가 쓴 편지,0,0,0,1,0,0,False,65649,25918,1,1,1,0,0,0
2000449,관세 체납자 명단,관세 체납자 명단,관세 체납자 명단,0,0,0,1,0,0,False,65651,25906,1,2,1,0,0,0
2000450,신선한 양고기,신선한 양고기,신선한 양고기,0,0,0,1,0,0,False,65652,25153,1,4,1,0,0,0
2000451,일곱 번째 세이지 봉투,일곱 번째 세이지 봉투,일곱 번째 세이지 봉투,0,0,0,1,0,0,False,65654,25919,1,2,1,0,0,0
2000452,일곱 번째 세이지 봉투,일곱 번째 세이지 봉투,일곱 번째 세이지 봉투,0,0,0,1,0,0,False,0,25919,1,1,1,0,0,0
2000453,실종자 명단,실종자 명단,실종자 명단,0,0,0,1,0,0,False,65655,25906,1,1,1,0,0,0
2000454,부유 해파리 살,부유 해파리 살,부유 해파리 살,0,0,0,1,0,0,False,65658,25156,1,4,1,0,0,0
2000455,무전취식 용의자 몽타주,무전취식 용의자 몽타주,무전취식 용의자 몽타주,0,0,0,1,0,0,False,65653,25906,1,1,1,0,0,0
2000456,멜위브 제독에게 보내는 친서,멜위브 제독에게 보내는 친서,멜위브 제독에게 보내는 친서,0,0,0,1,0,0,False,66043,25918,1,1,1,3,0,0
2000457,라우반 국장에게 보내는 친서,라우반 국장에게 보내는 친서,라우반 국장에게 보내는 친서,0,0,0,1,0,0,False,66043,25918,1,1,1,3,0,0
2000458,환술황 카느 에에게 보내는 친서,환술황 카느 에에게 보내는 친서,환술황 카느 에에게 보내는 친서,0,0,0,1,0,0,False,66082,25918,1,1,1,3,0,0
2000459,라우반 국장에게 보내는 친서,라우반 국장에게 보내는 친서,라우반 국장에게 보내는 친서,0,0,0,1,0,0,False,66082,25918,1,1,1,3,0,0
2000460,시장가격 조사서,시장가격 조사서,시장가격 조사서,0,0,0,1,0,0,False,65650,25906,1,1,1,0,0,0
2000461,민필리아의 단검,민필리아의 단검,민필리아의 단검,0,0,0,1,0,0,False,65808,30412,1,1,1,3,0,0
2000462,마테리아를 장착한 단검,마테리아를 장착한 단검,마테리아를 장착한 단검,0,0,0,1,0,0,False,65808,30412,1,1,1,3,0,0
2000463,먹음직한 프레첼,먹음직한 프레첼,먹음직한 프레첼,0,0,0,1,0,0,False,66207,24001,1,3,1,3,0,0
2000464,사고야자 줄기,사고야자 줄기,사고야자 줄기,0,0,0,1,0,0,False,0,25303,1,99,1,0,0,0
